ID,total,slight,serious,Road_name,Road_name2,h,Day_of_Week,m,Speed_limit,Junction_Detail,Junction_Control,Pedestrian_Crossing-Physical_Facilities,bikelane,aadf_Road_name,aadf_Road_category,aadf_Road_type,aadf_CLT_CARR,aadf_CLT_SEGREG,aadf_CLT_STEPP,aadf_CLT_PARSEG,aadf_CLT_SHARED,aadf_CLT_MANDAT,aadf_CLT_ADVIS,aadf_CLT_PRIORI,aadf_CLT_CONTRA,aadf_CLT_BIDIRE,aadf_CLT_CBYPAS,aadf_CLT_BBYPAS,aadf_CLT_PARKR,aadf_CLT_WATERR,aadf_CLT_PTIME,aadf_Link_length_miles,aadf_BOROUGH,aadf_Latitude,aadf_Longitude,distance_to_cp,aadf_Pedal_cycles,aadf_All_motor_vehicles,aadf_All_HGVs,aadf_LGVs,aadf_Buses_and_coaches,total_dnorm,total_dnorm_bvnorm,serious_ratio,N_year,Year_start,Year_end,Max_year_gap
2323,942305,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,B521,MB,Minor,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,-9.0,Camden,51.521131922,-0.10871053,-9.0,869.0,3198.2,143.4,782.7,3.2,0.0,0.0,-9.0,11,2009,2019,1
2324,942307,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,B502,MB,Minor,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,-9.0,Camden,51.52298296,-0.125427493,-9.0,801.7,2862.9,134.3,646.2,12.4,0.0,0.0,-9.0,11,2009,2019,1
2325,942317,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,B323,MB,Minor,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,-9.0,Westminster,51.494791436,-0.125993629,-9.0,1731.7,12135.7,516.1,2216.6,1100.9,0.0,0.0,-9.0,11,2009,2019,1
2326,942319,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,B324,MB,Minor,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-9.0,Westminster,51.493986909,-0.137018383,-9.0,737.6,7419.1,183.7,1016.6,288.4,0.0,0.0,-9.0,11,2009,2019,1
2327,942321,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,B506,MB,Minor,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,-9.0,Westminster,51.519612866,-0.142516812,-9.0,809.3,6075.8,237.6,1188.5,6.1,0.0,0.0,-9.0,11,2009,2019,1
2328,942325,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.490885632,-0.14162476,-9.0,60.9,632.6,16.2,109.8,3.8,0.0,0.0,-9.0,11,2009,2019,1
2329,942335,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.512258427,-0.189769224,-9.0,412.1,679.0,10.5,91.6,1.3,0.0,0.0,-9.0,11,2009,2019,1
2330,942337,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,-9.0,Westminster,51.492920707,-0.149191379,-9.0,324.2,4846.3,105.2,607.9,507.6,0.0,0.0,-9.0,11,2009,2019,1
2331,942343,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.642079377,-0.131677315,-9.0,22.9,12848.7,100.7,1025.6,55.4,0.0,0.0,-9.0,11,2009,2019,1
2332,942345,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.664290947,-0.030454262,-9.0,62.5,3760.1,38.1,327.0,190.7,0.0,0.0,-9.0,11,2009,2019,1
2333,942357,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-9.0,Enfield,51.665257162,-0.058234244,-9.0,48.1,3239.3,44.5,328.2,26.9,0.0,0.0,-9.0,11,2009,2019,1
2334,942359,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,B213,MB,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.487599706,0.113454967,-9.0,36.2,5672.3,63.1,593.0,169.9,0.0,0.0,-9.0,11,2009,2019,1
2335,942365,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,C,MCU,Minor,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,-9.0,Greenwich,51.487997321,0.055682483,-9.0,30.4,3691.3,48.0,419.9,168.5,0.0,0.0,-9.0,11,2009,2019,1
2336,942369,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.473638509,0.112694372,-9.0,24.0,7466.3,63.5,845.2,135.8,0.0,0.0,-9.0,11,2009,2019,1
2337,942371,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,C,MCU,Minor,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,-9.0,Greenwich,51.44258611,0.029740512,-9.0,33.4,6343.9,31.9,903.5,27.0,0.0,0.0,-9.0,11,2009,2019,1
2338,942377,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.472863009,0.042272715,-9.0,8.3,470.5,7.1,50.4,2.2,0.0,0.0,-9.0,11,2009,2019,1
2339,942237,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,C,MCU,Minor,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,-9.0,Brent,51.568407365,-0.294850541,-9.0,116.2,15145.3,248.2,1247.6,446.3,0.0,0.0,-9.0,11,2009,2019,1
2340,942233,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,B451,MB,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.533886905,-0.209212497,-9.0,400.1,6037.5,84.7,867.9,33.3,0.0,0.0,-9.0,11,2009,2019,1
2341,942229,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.494408952,0.341080941,-9.0,32.6,1612.4,9.9,229.7,47.4,0.0,0.0,-9.0,11,2009,2019,1
2342,941239,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.667175073,0.271451245,-9.0,24.2,1484.3,14.3,219.7,2.3,0.0,0.0,-9.0,11,2009,2019,1
2343,951698,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.403069594,0.026739449,-9.0,3.8,439.7,2.9,38.6,1.2,0.0,0.0,-9.0,11,2008,2019,2
2344,951701,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,B519,MB,Minor,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-9.0,Camden,51.565527689,-0.177453382,-9.0,408.7,18901.0,339.0,2463.4,319.3,0.0,0.0,-9.0,11,2008,2019,2
2345,951704,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.560376604,-0.145415203,-9.0,166.8,1195.6,16.8,110.2,2.1,0.0,0.0,-9.0,11,2008,2019,2
2346,951705,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,B414,MB,Minor,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-9.0,Westminster,51.527375661,-0.198006958,-9.0,152.2,364.9,15.9,55.1,1.9,0.0,0.0,-9.0,11,2008,2019,2
2347,951710,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,-9.0,Greenwich,51.490939385,0.008378094,-9.0,6.6,580.1,97.3,210.1,0.4,0.0,0.0,-9.0,11,2008,2019,2
2348,951721,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,B243,MB,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.382518611,-0.081549599,-9.0,92.7,9003.6,135.5,1052.0,269.1,0.0,0.0,-9.0,11,2008,2019,2
2349,951726,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.388304779,-0.069191293,-9.0,33.3,1658.2,10.9,167.9,8.4,0.0,0.0,-9.0,11,2008,2019,2
2350,951734,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,C,MCU,Minor,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,-9.0,Harrow,51.589637947,-0.356620883,-9.0,101.7,16131.6,285.7,1536.3,291.8,0.0,0.0,-9.0,11,2008,2019,2
2351,951747,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.445818221,-0.353600884,-9.0,52.3,1816.9,26.1,197.6,4.1,0.0,0.0,-9.0,11,2008,2019,2
2352,951753,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.348150346,-0.198340413,-9.0,2.5,329.0,1.3,33.6,0.0,0.0,0.0,-9.0,11,2008,2019,2
2353,951761,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.499071018,-0.022976035,-9.0,38.0,1007.4,19.6,112.3,7.9,0.0,0.0,-9.0,11,2008,2019,2
2354,941169,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.663834363,0.148904705,-9.0,10.9,1593.2,13.5,250.0,1.3,0.0,0.0,-9.0,11,2009,2019,1
2355,941293,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.67447008,0.362506581,-9.0,42.0,1069.7,19.8,175.9,8.3,0.0,0.0,-9.0,11,2009,2019,1
2356,942227,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.511227275,0.252875229,-9.0,5.8,623.6,2.9,78.3,1.0,0.0,0.0,-9.0,11,2009,2019,1
2357,941507,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.667897813,-0.385256948,-9.0,182.6,14249.7,188.0,1841.4,74.1,0.0,0.0,-9.0,11,2009,2019,1
2358,941515,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.646595623,-0.520390635,-9.0,29.1,1578.0,10.9,154.5,1.5,0.0,0.0,-9.0,11,2009,2019,1
2359,941543,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.666692126,-0.260521151,-9.0,14.2,3348.7,17.0,327.6,26.2,0.0,0.0,-9.0,11,2009,2019,1
2360,941567,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.621895704,-0.384694597,-9.0,10.9,412.8,2.4,40.7,0.5,0.0,0.0,-9.0,11,2009,2019,1
2361,941589,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.677313471,-0.406400597,-9.0,18.3,370.3,2.1,40.0,1.0,0.0,0.0,-9.0,11,2009,2019,1
2362,941609,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.622725884,-0.423944504,-9.0,8.6,676.0,3.3,64.7,0.6,0.0,0.0,-9.0,11,2009,2019,1
2363,941657,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.635882677,-0.347522346,-9.0,1.8,427.7,1.9,48.4,0.0,0.0,0.0,-9.0,11,2009,2019,1
2364,941673,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.670725851,-0.279803238,-9.0,1.0,370.4,0.5,40.4,1.5,0.0,0.0,-9.0,11,2009,2019,1
2365,942201,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,B186,MB,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.512516122,0.293092468,-9.0,53.0,11888.6,139.1,1419.0,139.3,0.0,0.0,-9.0,11,2009,2019,1
2366,942205,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.472481396,0.287901568,-9.0,46.2,4328.4,1275.3,758.4,3.7,0.0,0.0,-9.0,10,2009,2018,1
2367,942213,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.499525337,0.325752976,-9.0,30.5,507.7,1.8,44.3,0.0,0.0,0.0,-9.0,11,2009,2019,1
2368,942223,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.463877599,0.371033824,-9.0,21.5,314.5,1.5,37.5,0.0,0.0,0.0,-9.0,11,2009,2019,1
2369,942912,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.376397679,-0.303862466,-9.0,6.8,383.3,2.0,36.5,2.2,0.0,0.0,-9.0,11,2008,2019,2
2370,942304,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,B510,MB,Minor,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-9.0,Camden,51.552948452,-0.19380874,-9.0,186.5,9000.9,299.3,1583.3,307.8,0.0,0.0,-9.0,11,2008,2019,2
2371,942888,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,B283,MB,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.406963188,-0.257885762,-9.0,230.9,11351.0,144.0,864.2,265.9,0.0,0.0,-9.0,11,2008,2019,2
2372,942256,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,-9.0,Brent,51.543918283,-0.287228606,-9.0,65.7,1676.8,14.8,217.9,11.2,0.0,0.0,-9.0,11,2008,2019,2
2373,942394,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,-9.0,Hammersmith & Fulham,51.500259183,-0.238568492,-9.0,137.5,1842.6,18.4,255.8,4.5,0.0,0.0,-9.0,11,2008,2019,2
2374,941608,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.683510739,-0.30752703,-9.0,6.5,425.5,2.7,38.0,0.4,0.0,0.0,-9.0,11,2008,2019,2
2375,942338,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,-9.0,Westminster,51.512689818,-0.168898263,-9.0,321.1,1597.8,27.8,210.1,1.9,0.0,0.0,-9.0,11,2008,2019,2
2376,941602,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.682802002,-0.032341708,-9.0,5.9,177.4,0.2,22.5,0.6,0.0,0.0,-9.0,11,2008,2019,2
2377,941584,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.664237925,-0.392457755,-9.0,11.5,1153.2,8.2,99.4,11.2,0.0,0.0,-9.0,11,2008,2019,2
2378,941566,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.68501095,-0.026791958,-9.0,19.5,853.4,125.3,214.0,3.2,0.0,0.0,-9.0,11,2008,2019,2
2379,942298,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.402220801,-0.062365538,-9.0,24.2,1575.8,5.3,207.6,2.1,0.0,0.0,-9.0,11,2008,2019,2
2380,942384,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,-9.0,Greenwich,51.476488503,0.042708275,-9.0,12.0,319.2,3.1,38.5,3.3,0.0,0.0,-9.0,11,2008,2019,2
2381,941552,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.638802251,-0.492319897,-9.0,9.1,1302.7,6.4,154.2,3.5,0.0,0.0,-9.0,11,2008,2019,2
2382,942456,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,C,MCU,Minor,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,-9.0,Hounslow,51.437598045,-0.409534031,-9.0,28.5,6498.1,151.0,713.4,151.9,0.0,0.0,-9.0,11,2008,2019,2
2383,942258,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-9.0,Brent,51.556578704,-0.31512793,-9.0,15.7,1382.9,16.0,124.1,6.8,0.0,0.0,-9.0,11,2008,2019,2
2384,942462,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.489502085,-0.381311471,-9.0,94.8,10607.7,102.7,1002.0,322.1,0.0,0.0,-9.0,11,2008,2019,2
2385,942340,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,B154,MB,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.626753468,-0.068157552,-9.0,88.8,13025.4,148.2,1165.5,329.7,0.0,0.0,-9.0,11,2008,2019,2
2386,942382,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False,-9.0,Greenwich,51.491739356,0.077055938,-9.0,5.8,321.7,5.2,40.7,0.0,0.0,0.0,-9.0,11,2008,2019,2
2387,941438,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.620037318,0.07457404,-9.0,0.9,490.9,3.1,57.8,0.0,0.0,0.0,-9.0,11,2008,2019,2
2388,941294,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.680231826,0.277529431,-9.0,2.0,317.8,10.2,88.0,0.0,0.0,0.0,-9.0,11,2008,2019,2
2389,942482,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,B144,MB,Minor,True,True,False,False,True,True,True,True,True,False,False,False,False,False,True,-9.0,Islington,51.52408907,-0.090309101,-9.0,1219.9,2128.3,99.6,524.4,23.7,0.0,0.0,-9.0,11,2008,2019,2
2390,941226,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.675009975,0.299065048,-9.0,42.0,4346.2,73.0,722.9,46.0,0.0,0.0,-9.0,11,2008,2019,2
2391,942484,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,C,MCU,Minor,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-9.0,Islington,51.543617354,-0.101173199,-9.0,889.1,5553.5,61.5,994.9,7.0,0.0,0.0,-9.0,11,2008,2019,2
2392,942485,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.565181385,-0.12578455,-9.0,275.2,1791.6,30.0,345.6,10.4,0.0,0.0,-9.0,11,2008,2019,2
2393,942490,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-9.0,Islington,51.566104513,-0.108778323,-9.0,93.4,1277.4,33.6,149.4,100.9,0.0,0.0,-9.0,11,2008,2019,2
2394,942492,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,True,False,True,True,True,False,True,False,False,False,False,False,-9.0,Islington,51.531034017,-0.111025111,-9.0,3031.7,6368.1,153.9,1302.8,66.9,0.0,0.0,-9.0,11,2008,2019,2
2395,942502,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,B552,MB,Minor,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,-9.0,Barnet,51.611189393,-0.213624495,-9.0,48.8,9722.4,149.8,761.3,363.4,0.0,0.0,-9.0,11,2008,2019,2
2396,942508,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.606487115,-0.1896052,-9.0,16.4,1806.0,13.1,138.4,5.2,0.0,0.0,-9.0,11,2008,2019,2
2397,941628,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.64884481,-0.357458409,-9.0,32.0,1040.3,3.4,89.0,2.4,0.0,0.0,-9.0,11,2008,2019,2
2398,942444,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.528974707,0.168196666,-9.0,11.3,430.6,7.4,47.3,34.3,0.0,0.0,-9.0,11,2008,2019,2
2399,942526,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,B213,MB,Minor,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,-9.0,Bexley,51.491206645,0.143628675,-9.0,62.3,6345.0,62.8,616.5,327.8,0.0,0.0,-9.0,11,2008,2019,2
2400,941668,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.636197966,-0.483504799,-9.0,7.8,780.9,1.6,106.8,0.0,0.0,0.0,-9.0,11,2008,2019,2
2401,942393,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.504168355,-0.249210089,-9.0,45.6,538.4,9.1,95.5,0.0,0.0,0.0,-9.0,11,2009,2019,1
2402,942432,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.613755278,0.213676437,-9.0,20.2,10356.0,231.2,1013.6,261.0,0.0,0.0,-9.0,11,2008,2019,2
2403,942358,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,B210,MB,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.481998078,0.042363973,-9.0,86.8,14218.6,302.1,1379.1,911.7,0.0,0.0,-9.0,11,2008,2019,2
2404,942276,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.395930224,-0.045841049,-9.0,28.7,2399.1,14.2,246.5,1.6,0.0,0.0,-9.0,11,2008,2019,2
2405,942206,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.484119645,0.348331891,-9.0,32.2,3880.5,47.7,417.2,5.4,0.0,0.0,-9.0,11,2008,2019,2
2406,942430,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.573918065,0.229765634,-9.0,9.4,4403.7,47.9,398.7,13.5,0.0,0.0,-9.0,11,2008,2019,2
2407,942216,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.509241535,0.286241005,-9.0,59.9,1511.8,8.9,173.1,3.4,0.0,0.0,-9.0,11,2008,2019,2
2408,942426,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.551087569,0.191938024,-9.0,16.7,8496.5,127.8,658.0,231.0,0.0,0.0,-9.0,11,2008,2019,2
2409,942420,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,B1421,MB,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.545374622,0.247667623,-9.0,62.0,11072.2,180.8,924.4,154.0,0.0,0.0,-9.0,11,2008,2019,2
2410,942228,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.484029573,0.264223871,-9.0,72.8,3306.0,967.8,464.1,1.2,0.0,0.0,-9.0,11,2008,2019,2
