Count_point_id,N_year,Year_start,Year_end,Max_year_gap
28276,809212,3,2019,2021,1
28277,809214,3,2019,2021,1
28278,809215,1,2019,2019,1
28279,809216,1,2019,2019,1
28280,809217,1,2019,2019,1
28281,809219,3,2019,2021,1
28282,809220,3,2019,2021,1
28283,809221,3,2019,2021,1
28284,809222,1,2019,2019,1
28285,809223,1,2019,2019,1
28286,809224,1,2019,2019,1
28287,809225,1,2019,2019,1
28288,809227,3,2019,2021,1
28289,809228,1,2019,2019,1
28290,809229,1,2019,2019,1
28291,809230,1,2019,2019,1
28292,809231,1,2019,2019,1
28293,809232,1,2019,2019,1
28294,809233,3,2019,2021,1
28295,809234,1,2019,2019,1
28296,809236,1,2019,2019,1
28297,809237,1,2019,2019,1
28298,809238,3,2019,2021,1
28299,809239,1,2019,2019,1
28300,809241,1,2019,2019,1
28301,809242,3,2019,2021,1
28302,809243,3,2019,2021,1
28303,809244,3,2019,2021,1
28304,809245,1,2019,2019,1
28305,809246,1,2019,2019,1
28306,809247,3,2019,2021,1
28307,809248,3,2019,2021,1
28308,809249,3,2019,2021,1
28309,809250,1,2019,2019,1
28310,809251,3,2019,2021,1
28311,809252,1,2019,2019,1
28312,809253,1,2019,2019,1
28313,809254,1,2019,2019,1
28314,809255,1,2019,2019,1
28315,809256,3,2019,2021,1
28316,809257,3,2019,2021,1
28317,809258,1,2019,2019,1
28318,809259,3,2019,2021,1
28319,809260,1,2019,2019,1
28320,809262,3,2019,2021,1
28321,809263,1,2019,2019,1
28322,809264,1,2019,2019,1
28323,809265,3,2019,2021,1
28324,809266,1,2019,2019,1
28325,809267,1,2019,2019,1
28326,809268,1,2019,2019,1
28327,809269,1,2019,2019,1
28328,809270,1,2019,2019,1
28329,809271,3,2019,2021,1
28330,809272,3,2019,2021,1
28331,809273,3,2019,2021,1
28332,809274,1,2019,2019,1
28333,809276,3,2019,2021,1
28334,809277,1,2019,2019,1
28335,809279,1,2019,2019,1
28336,809282,1,2019,2019,1
28337,809283,3,2019,2021,1
28338,809284,3,2019,2021,1
28339,809285,3,2019,2021,1
28340,809286,3,2019,2021,1
28341,809287,1,2019,2019,1
28342,809288,1,2019,2019,1
28343,809289,1,2019,2019,1
28344,809291,1,2019,2019,1
28345,809293,1,2019,2019,1
28346,809294,1,2019,2019,1
28347,809295,3,2019,2021,1
28348,809296,3,2019,2021,1
28349,809297,1,2019,2019,1
28350,809298,1,2019,2019,1
28351,809299,3,2019,2021,1
28352,809300,1,2019,2019,1
28353,809301,3,2019,2021,1
28354,809303,3,2019,2021,1
28355,809304,1,2019,2019,1
28356,809306,3,2019,2021,1
28357,809308,1,2019,2019,1
28358,809309,1,2019,2019,1
28359,809310,3,2019,2021,1
28360,809311,3,2019,2021,1
28361,809312,1,2019,2019,1
28362,809313,3,2019,2021,1
28363,809314,1,2019,2019,1
28364,809315,1,2019,2019,1
28365,809316,3,2019,2021,1
28366,809317,1,2019,2019,1
28367,809318,1,2019,2019,1
28368,809319,3,2019,2021,1
28369,809320,3,2019,2021,1
28370,809321,1,2019,2019,1
28371,809322,1,2019,2019,1
28372,809323,1,2019,2019,1
28373,809324,1,2019,2019,1
28374,809325,1,2019,2019,1
28375,809326,1,2019,2019,1
28376,809327,1,2019,2019,1
28377,809328,1,2019,2019,1
28378,809329,3,2019,2021,1
28379,809331,1,2019,2019,1
28380,809332,1,2019,2019,1
28381,809334,1,2019,2019,1
28382,809335,3,2019,2021,1
28383,809336,3,2019,2021,1
28384,809337,1,2019,2019,1
28385,809338,1,2019,2019,1
28386,809339,3,2019,2021,1
28387,809340,1,2019,2019,1
28388,809341,1,2019,2019,1
28389,809342,1,2019,2019,1
28390,809343,1,2019,2019,1
28391,809344,1,2019,2019,1
28392,809346,3,2019,2021,1
28393,809347,1,2019,2019,1
28394,809348,3,2019,2021,1
28395,809350,1,2019,2019,1
28396,809351,1,2019,2019,1
28397,809352,1,2019,2019,1
28398,809353,3,2019,2021,1
28399,809354,3,2019,2021,1
28400,809356,3,2019,2021,1
28401,809357,3,2019,2021,1
28402,809358,1,2019,2019,1
28403,809359,1,2019,2019,1
28404,809360,1,2019,2019,1
28405,809363,3,2019,2021,1
28406,809364,3,2019,2021,1
28407,809366,1,2019,2019,1
28408,809367,1,2019,2019,1
28409,809368,3,2019,2021,1
28410,809369,3,2019,2021,1
28411,809370,1,2019,2019,1
28412,809372,3,2019,2021,1
28413,809376,1,2019,2019,1
28414,809377,3,2019,2021,1
28415,809378,3,2019,2021,1
28416,809379,1,2019,2019,1
28417,809380,1,2019,2019,1
28418,809381,1,2019,2019,1
28419,809382,1,2019,2019,1
28420,809383,1,2019,2019,1
28421,809384,3,2019,2021,1
28422,809385,1,2019,2019,1
28423,809386,3,2019,2021,1
28424,809387,1,2019,2019,1
28425,809388,3,2019,2021,1
28426,809389,1,2019,2019,1
28427,809390,1,2019,2019,1
28428,809391,3,2019,2021,1
28429,809392,1,2019,2019,1
28430,809393,1,2019,2019,1
28431,809394,1,2019,2019,1
28432,809395,1,2019,2019,1
28433,809396,1,2019,2019,1
28434,809397,3,2019,2021,1
28435,809399,3,2019,2021,1
28436,809400,3,2019,2021,1
28437,809401,1,2019,2019,1
28438,809402,1,2019,2019,1
28439,809403,3,2019,2021,1
28440,809405,1,2019,2019,1
28441,809406,1,2019,2019,1
28442,809407,1,2019,2019,1
28443,809408,3,2019,2021,1
28444,809409,3,2019,2021,1
28445,809410,1,2019,2019,1
28446,809411,3,2019,2021,1
28447,809412,1,2019,2019,1
28448,809413,3,2019,2021,1
28449,809414,1,2019,2019,1
28450,809415,1,2019,2019,1
28451,809416,3,2019,2021,1
28452,809417,1,2019,2019,1
28453,809418,1,2019,2019,1
28454,809420,1,2019,2019,1
28455,809421,3,2019,2021,1
28456,809422,1,2019,2019,1
28457,809424,1,2019,2019,1
28458,809425,1,2019,2019,1
28459,809426,1,2019,2019,1
28460,809427,1,2019,2019,1
28461,809428,3,2019,2021,1
28462,809429,1,2019,2019,1
28463,809431,1,2019,2019,1
28464,809432,1,2019,2019,1
28465,809433,1,2019,2019,1
28466,809434,3,2019,2021,1
28467,809435,1,2019,2019,1
28468,809436,3,2019,2021,1
28469,809437,1,2019,2019,1
28470,809438,1,2019,2019,1
28471,809439,3,2019,2021,1
28472,809440,1,2019,2019,1
28473,809441,1,2019,2019,1
28474,809442,1,2019,2019,1
28475,809443,1,2019,2019,1
28476,809444,3,2019,2021,1
28477,809445,1,2019,2019,1
28478,809447,1,2019,2019,1
28479,809448,1,2019,2019,1
28480,809449,1,2019,2019,1
28481,809450,3,2019,2021,1
28482,809451,3,2019,2021,1
28483,809452,1,2019,2019,1
28484,809453,1,2019,2019,1
28485,809454,3,2019,2021,1
28486,809455,3,2019,2021,1
28487,809456,1,2019,2019,1
28488,809458,3,2019,2021,1
28489,809460,1,2019,2019,1
28490,809461,3,2019,2021,1
28491,809462,1,2019,2019,1
28492,809463,3,2019,2021,1
28493,809464,1,2019,2019,1
28494,809465,1,2019,2019,1
28495,809466,1,2019,2019,1
28496,809467,1,2019,2019,1
28497,809471,1,2019,2019,1
28498,809472,3,2019,2021,1
28499,809473,1,2019,2019,1
28500,809474,3,2019,2021,1
28501,809475,3,2019,2021,1
28502,809476,3,2019,2021,1
28503,809477,3,2019,2021,1
28504,809478,1,2019,2019,1
28505,809479,1,2019,2019,1
28506,809480,1,2019,2019,1
28507,809481,1,2019,2019,1
28508,809482,3,2019,2021,1
28509,809483,3,2019,2021,1
28510,809484,1,2019,2019,1
28511,809485,3,2019,2021,1
28512,809486,1,2019,2019,1
28513,809487,1,2019,2019,1
28514,809488,1,2019,2019,1
28515,809489,1,2019,2019,1
28516,809491,1,2019,2019,1
28517,809492,1,2019,2019,1
28518,809494,3,2019,2021,1
28519,809495,1,2019,2019,1
28520,809496,1,2019,2019,1
28521,809497,1,2019,2019,1
28522,809498,3,2019,2021,1
28523,809499,1,2019,2019,1
28524,809500,1,2019,2019,1
28525,809501,1,2019,2019,1
28526,809503,3,2019,2021,1
28527,809504,3,2019,2021,1
28528,809505,1,2019,2019,1
28529,809507,1,2019,2019,1
28530,809508,1,2019,2019,1
28531,809509,1,2019,2019,1
28532,809510,1,2019,2019,1
28533,809511,3,2019,2021,1
28534,809512,1,2019,2019,1
28535,809513,3,2019,2021,1
28536,809514,3,2019,2021,1
28537,809515,1,2019,2019,1
28538,809516,3,2019,2021,1
28539,809517,3,2019,2021,1
28540,809518,1,2019,2019,1
28541,809519,3,2019,2021,1
28542,809520,1,2019,2019,1
28543,809522,1,2019,2019,1
28544,809523,1,2019,2019,1
28545,809524,1,2019,2019,1
28546,809525,3,2019,2021,1
28547,809526,3,2019,2021,1
28548,809527,1,2019,2019,1
28549,809529,1,2019,2019,1
28550,809530,3,2019,2021,1
28551,809531,1,2019,2019,1
28552,809533,1,2019,2019,1
28553,809534,3,2019,2021,1
28554,809535,1,2019,2019,1
28555,809536,1,2019,2019,1
28556,809537,1,2019,2019,1
28557,809538,3,2019,2021,1
28558,809539,3,2019,2021,1
28559,809540,1,2019,2019,1
28560,809541,1,2019,2019,1
28561,809542,1,2019,2019,1
28562,809543,3,2019,2021,1
28563,809544,1,2019,2019,1
28564,809545,3,2019,2021,1
28565,809546,3,2019,2021,1
28566,809548,1,2019,2019,1
28567,809551,1,2019,2019,1
28568,809553,3,2019,2021,1
28569,809554,1,2019,2019,1
28570,809555,3,2019,2021,1
28571,809556,3,2019,2021,1
28572,809557,1,2019,2019,1
28573,809558,1,2019,2019,1
28574,809560,1,2019,2019,1
28575,809561,3,2019,2021,1
28576,809562,1,2019,2019,1
28577,809563,1,2019,2019,1
28578,809564,3,2019,2021,1
28579,809565,3,2019,2021,1
28580,809566,1,2019,2019,1
28581,809567,1,2019,2019,1
28582,809568,1,2019,2019,1
28583,809569,1,2019,2019,1
28584,809570,1,2019,2019,1
28585,809571,1,2019,2019,1
28586,809572,1,2019,2019,1
28587,809573,1,2019,2019,1
28588,809574,1,2019,2019,1
28589,809575,1,2019,2019,1
28590,809577,3,2019,2021,1
28591,809578,1,2019,2019,1
28592,809579,1,2019,2019,1
28593,809580,3,2019,2021,1
28594,809581,1,2019,2019,1
28595,809582,3,2019,2021,1
28596,809584,1,2019,2019,1
28597,809585,3,2019,2021,1
28598,809586,1,2019,2019,1
28599,809587,3,2019,2021,1
28600,809588,1,2019,2019,1
28601,809589,3,2019,2021,1
28602,809592,3,2019,2021,1
28603,809593,3,2019,2021,1
28604,809594,1,2019,2019,1
28605,809595,1,2019,2019,1
28606,809596,3,2019,2021,1
28607,809597,1,2019,2019,1
28608,809598,1,2019,2019,1
28609,809599,3,2019,2021,1
28610,809600,1,2019,2019,1
28611,809601,1,2019,2019,1
28612,809602,1,2019,2019,1
28613,809603,1,2019,2019,1
28614,809606,1,2019,2019,1
28615,809607,3,2019,2021,1
28616,809608,3,2019,2021,1
28617,809609,3,2019,2021,1
28618,809610,1,2019,2019,1
28619,809611,1,2019,2019,1
28620,809612,1,2019,2019,1
28621,809613,3,2019,2021,1
28622,809614,1,2019,2019,1
28623,809615,3,2019,2021,1
28624,809616,1,2019,2019,1
28625,809617,1,2019,2019,1
28626,809618,1,2019,2019,1
28627,809620,1,2019,2019,1
28628,809622,1,2019,2019,1
28629,809623,1,2019,2019,1
28630,809624,3,2019,2021,1
28631,809625,1,2019,2019,1
28632,809626,1,2019,2019,1
28633,809627,3,2019,2021,1
28634,809628,1,2019,2019,1
28635,809629,1,2019,2019,1
28636,809630,3,2019,2021,1
28637,809631,1,2019,2019,1
28638,809632,3,2019,2021,1
28639,809633,3,2019,2021,1
28640,809634,3,2019,2021,1
28641,809635,3,2019,2021,1
28642,809636,1,2019,2019,1
28643,809637,1,2019,2019,1
28644,809640,1,2019,2019,1
28645,809641,1,2019,2019,1
28646,809642,1,2019,2019,1
28647,809643,3,2019,2021,1
28648,809644,1,2019,2019,1
28649,809645,3,2019,2021,1
28650,809646,3,2019,2021,1
28651,809647,3,2019,2021,1
28652,809648,1,2019,2019,1
28653,809649,3,2019,2021,1
28654,809650,3,2019,2021,1
28655,809651,1,2019,2019,1
28656,809653,1,2019,2019,1
28657,809654,3,2019,2021,1
28658,809655,1,2019,2019,1
28659,809656,3,2019,2021,1
28660,809657,1,2019,2019,1
28661,809658,3,2019,2021,1
28662,809659,3,2019,2021,1
28663,809660,1,2019,2019,1
28664,809661,3,2019,2021,1
28665,809662,1,2019,2019,1
28666,809663,3,2019,2021,1
28667,809664,3,2019,2021,1
28668,809665,1,2019,2019,1
28669,809666,1,2019,2019,1
28670,809667,1,2019,2019,1
28671,809668,1,2019,2019,1
28672,809669,3,2019,2021,1
28673,809670,1,2019,2019,1
28674,809671,1,2019,2019,1
28675,809673,3,2019,2021,1
28676,809674,1,2019,2019,1
28677,809676,3,2019,2021,1
28678,809677,1,2019,2019,1
28679,809678,3,2019,2021,1
28680,809679,1,2019,2019,1
28681,809680,3,2019,2021,1
28682,809681,3,2019,2021,1
28683,809682,1,2019,2019,1
28684,809683,1,2019,2019,1
28685,809684,1,2019,2019,1
28686,809685,1,2019,2019,1
28687,809686,3,2019,2021,1
28688,809688,1,2019,2019,1
28689,809689,3,2019,2021,1
28690,809690,1,2019,2019,1
28691,809691,3,2019,2021,1
28692,809693,3,2019,2021,1
28693,809694,3,2019,2021,1
28694,809695,3,2019,2021,1
28695,809696,1,2019,2019,1
28696,809697,1,2019,2019,1
28697,809698,3,2019,2021,1
28698,809700,3,2019,2021,1
28699,809701,1,2019,2019,1
28700,809702,3,2019,2021,1
28701,809703,1,2019,2019,1
28702,809704,1,2019,2019,1
28703,809705,3,2019,2021,1
28704,809706,1,2019,2019,1
28705,809707,1,2019,2019,1
28706,809708,1,2019,2019,1
28707,809709,1,2019,2019,1
28708,809710,1,2019,2019,1
28709,809711,3,2019,2021,1
28710,809712,1,2019,2019,1
28711,809713,1,2019,2019,1
28712,809714,3,2019,2021,1
28713,809715,1,2019,2019,1
28714,809716,1,2019,2019,1
28715,809718,3,2019,2021,1
28716,809719,3,2019,2021,1
28717,809720,1,2019,2019,1
28718,809721,3,2019,2021,1
28719,809722,1,2019,2019,1
28720,809723,3,2019,2021,1
28721,809724,1,2019,2019,1
28722,809725,1,2019,2019,1
28723,809726,3,2019,2021,1
28724,809727,3,2019,2021,1
28725,809728,1,2019,2019,1
28726,809729,1,2019,2019,1
28727,809730,1,2019,2019,1
28728,809731,1,2019,2019,1
28729,809732,1,2019,2019,1
28730,809733,3,2019,2021,1
28731,809734,1,2019,2019,1
28732,809735,1,2019,2019,1
28733,809736,3,2019,2021,1
28734,809737,1,2019,2019,1
28735,809738,3,2019,2021,1
28736,809740,3,2019,2021,1
28737,809741,1,2019,2019,1
28738,809742,1,2019,2019,1
28739,809743,1,2019,2019,1
28740,809744,3,2019,2021,1
28741,809745,3,2019,2021,1
28742,809746,1,2019,2019,1
28743,809747,1,2019,2019,1
28744,809748,3,2019,2021,1
28745,809750,1,2019,2019,1
28746,809751,1,2019,2019,1
28747,809752,3,2019,2021,1
28748,809753,3,2019,2021,1
28749,809754,1,2019,2019,1
28750,809755,1,2019,2019,1
28751,809756,3,2019,2021,1
28752,809758,1,2019,2019,1
28753,809759,1,2019,2019,1
28754,809760,1,2019,2019,1
28755,809761,3,2019,2021,1
28756,809762,1,2019,2019,1
28757,809763,1,2019,2019,1
28758,809764,1,2019,2019,1
28759,809765,1,2019,2019,1
28760,809766,1,2019,2019,1
28761,809767,3,2019,2021,1
28762,809768,1,2019,2019,1
28763,809769,3,2019,2021,1
28764,809770,1,2019,2019,1
28765,809771,3,2019,2021,1
28766,809772,3,2019,2021,1
28767,809773,1,2019,2019,1
28768,809774,3,2019,2021,1
28769,809775,1,2019,2019,1
28770,809776,1,2019,2019,1
28771,809777,1,2019,2019,1
28772,809778,3,2019,2021,1
28773,809779,1,2019,2019,1
28774,809780,3,2019,2021,1
28775,809781,1,2019,2019,1
28776,809782,1,2019,2019,1
28777,809783,1,2019,2019,1
28778,809785,3,2019,2021,1
28779,809786,1,2019,2019,1
28780,809787,3,2019,2021,1
28781,809788,1,2019,2019,1
28782,809789,3,2019,2021,1
28783,809790,3,2019,2021,1
28784,809791,3,2019,2021,1
28785,809792,1,2019,2019,1
28786,809793,1,2019,2019,1
28787,809794,1,2019,2019,1
28788,809795,1,2019,2019,1
28789,809796,3,2019,2021,1
28790,809797,3,2019,2021,1
28791,809798,3,2019,2021,1
28792,809799,3,2019,2021,1
28793,809800,1,2019,2019,1
28794,809801,1,2019,2019,1
28795,809802,1,2019,2019,1
28796,809803,3,2019,2021,1
28797,809804,1,2019,2019,1
28798,809805,3,2019,2021,1
28799,809806,1,2019,2019,1
28800,809807,1,2019,2019,1
28801,809808,1,2019,2019,1
28802,809810,3,2019,2021,1
28803,809811,3,2019,2021,1
28804,809812,1,2019,2019,1
28805,809813,1,2019,2019,1
28806,809814,1,2019,2019,1
28807,809815,3,2019,2021,1
28808,809816,1,2019,2019,1
28809,809817,1,2019,2019,1
28810,809818,1,2019,2019,1
28811,809819,1,2019,2019,1
28812,809820,3,2019,2021,1
28813,809821,1,2019,2019,1
28814,809823,1,2019,2019,1
28815,809824,1,2019,2019,1
28816,809825,3,2019,2021,1
28817,809826,3,2019,2021,1
28818,809827,3,2019,2021,1
28819,809828,3,2019,2021,1
28820,809829,1,2019,2019,1
28821,809830,3,2019,2021,1
28822,809831,1,2019,2019,1
28823,809832,1,2019,2019,1
28824,809834,1,2019,2019,1
28825,809835,3,2019,2021,1
28826,809837,3,2019,2021,1
28827,809838,1,2019,2019,1
28828,809839,1,2019,2019,1
28829,809841,1,2019,2019,1
28830,809842,3,2019,2021,1
28831,809845,1,2019,2019,1
28832,809846,1,2019,2019,1
28833,809848,1,2019,2019,1
28834,809849,1,2019,2019,1
28835,809850,3,2019,2021,1
28836,809852,3,2019,2021,1
28837,809853,1,2019,2019,1
28838,809854,1,2019,2019,1
28839,809855,3,2019,2021,1
28840,809856,3,2019,2021,1
28841,809860,1,2019,2019,1
28842,809862,3,2019,2021,1
28843,809863,1,2019,2019,1
28844,809864,1,2019,2019,1
28845,809865,3,2019,2021,1
28846,809866,3,2019,2021,1
28847,809867,1,2019,2019,1
28848,809868,1,2019,2019,1
28849,809869,1,2019,2019,1
28850,809870,1,2019,2019,1
28851,809871,3,2019,2021,1
28852,809873,3,2019,2021,1
28853,809874,1,2019,2019,1
28854,809876,3,2019,2021,1
28855,809877,1,2019,2019,1
28856,809878,1,2019,2019,1
28857,809881,1,2019,2019,1
28858,809882,1,2019,2019,1
28859,809883,3,2019,2021,1
28860,809884,3,2019,2021,1
28861,809885,1,2019,2019,1
28862,809886,1,2019,2019,1
28863,809887,1,2019,2019,1
28864,809888,1,2019,2019,1
28865,809889,1,2019,2019,1
28866,809890,1,2019,2019,1
28867,809891,1,2019,2019,1
28868,809892,1,2019,2019,1
28869,809893,1,2019,2019,1
28870,809894,1,2019,2019,1
28871,809896,3,2019,2021,1
28872,809897,3,2019,2021,1
28873,809898,3,2019,2021,1
28874,809899,1,2019,2019,1
28875,809900,1,2019,2019,1
28876,809901,3,2019,2021,1
28877,809902,1,2019,2019,1
28878,809903,1,2019,2019,1
28879,809904,1,2019,2019,1
28880,809905,3,2019,2021,1
28881,809906,1,2019,2019,1
28882,809907,3,2019,2021,1
28883,809908,1,2019,2019,1
28884,809909,1,2019,2019,1
28885,809910,1,2019,2019,1
28886,809912,3,2019,2021,1
28887,809915,1,2019,2019,1
28888,809916,3,2019,2021,1
28889,809917,3,2019,2021,1
28890,809918,3,2019,2021,1
28891,809919,1,2019,2019,1
28892,809920,3,2019,2021,1
28893,809922,1,2019,2019,1
28894,809923,1,2019,2019,1
28895,809924,1,2019,2019,1
28896,809925,3,2019,2021,1
28897,809926,1,2019,2019,1
28898,809927,3,2019,2021,1
28899,809928,1,2019,2019,1
28900,809929,1,2019,2019,1
28901,809930,1,2019,2019,1
28902,809931,1,2019,2019,1
28903,809932,3,2019,2021,1
28904,809933,1,2019,2019,1
28905,809934,3,2019,2021,1
28906,809935,1,2019,2019,1
28907,809936,3,2019,2021,1
28908,809937,3,2019,2021,1
28909,809938,1,2019,2019,1
28910,809939,1,2019,2019,1
28911,809940,3,2019,2021,1
28912,809941,3,2019,2021,1
28913,809942,3,2019,2021,1
28914,809943,3,2019,2021,1
28915,809944,1,2019,2019,1
28916,809945,1,2019,2019,1
28917,809946,3,2019,2021,1
28918,809947,1,2019,2019,1
28919,809948,3,2019,2021,1
28920,809949,1,2019,2019,1
28921,809951,3,2019,2021,1
28922,809952,1,2019,2019,1
28923,809953,1,2019,2019,1
28924,809954,3,2019,2021,1
28925,809955,3,2019,2021,1
28926,809956,3,2019,2021,1
28927,809957,3,2019,2021,1
28928,809958,1,2019,2019,1
28929,809959,3,2019,2021,1
28930,809960,1,2019,2019,1
28931,809961,1,2019,2019,1
28932,809962,3,2019,2021,1
28933,809963,3,2019,2021,1
28934,809964,3,2019,2021,1
28935,809965,1,2019,2019,1
28936,809966,1,2019,2019,1
28937,809967,3,2019,2021,1
28938,809968,1,2019,2019,1
28939,809969,3,2019,2021,1
28940,809970,1,2019,2019,1
28941,809971,1,2019,2019,1
28942,809972,3,2019,2021,1
28943,809973,3,2019,2021,1
28944,809975,3,2019,2021,1
28945,809976,3,2019,2021,1
28946,809977,3,2019,2021,1
28947,809978,3,2019,2021,1
28948,809979,1,2019,2019,1
28949,809981,1,2019,2019,1
28950,809982,1,2019,2019,1
28951,809983,3,2019,2021,1
28952,809984,1,2019,2019,1
28953,809985,3,2019,2021,1
28954,809986,3,2019,2021,1
28955,809987,3,2019,2021,1
28956,809988,1,2019,2019,1
28957,809989,1,2019,2019,1
28958,809990,3,2019,2021,1
28959,809992,3,2019,2021,1
28960,809994,1,2019,2019,1
28961,809995,3,2019,2021,1
28962,809997,1,2019,2019,1
28963,809998,1,2019,2019,1
28964,809999,3,2019,2021,1
28965,810000,3,2019,2021,1
28966,810001,1,2019,2019,1
28967,810002,1,2019,2019,1
28968,810003,1,2019,2019,1
28969,810004,1,2019,2019,1
28970,810005,1,2019,2019,1
28971,810006,1,2019,2019,1
28972,810007,3,2019,2021,1
28973,810008,3,2019,2021,1
28974,810009,1,2019,2019,1
28975,810010,3,2019,2021,1
28976,810011,3,2019,2021,1
28977,810012,3,2019,2021,1
28978,810014,1,2019,2019,1
28979,810015,3,2019,2021,1
28980,810016,3,2019,2021,1
28981,810018,1,2019,2019,1
28982,810020,1,2019,2019,1
28983,810021,1,2019,2019,1
28984,810023,3,2019,2021,1
28985,810024,1,2019,2019,1
28986,810025,1,2019,2019,1
28987,810026,1,2019,2019,1
28988,810028,3,2019,2021,1
28989,810029,3,2019,2021,1
28990,810030,1,2019,2019,1
28991,810031,3,2019,2021,1
28992,810032,3,2019,2021,1
28993,810033,1,2019,2019,1
28994,810034,3,2019,2021,1
28995,810035,1,2019,2019,1
28996,810036,1,2019,2019,1
28997,810037,1,2019,2019,1
28998,810038,3,2019,2021,1
28999,810039,3,2019,2021,1
29000,810040,1,2019,2019,1
29001,810041,1,2019,2019,1
29002,810042,1,2019,2019,1
29003,810043,3,2019,2021,1
29004,810044,1,2019,2019,1
29005,810045,3,2019,2021,1
29006,810046,3,2019,2021,1
29007,810047,3,2019,2021,1
29008,810048,3,2019,2021,1
29009,810049,3,2019,2021,1
29010,810050,3,2019,2021,1
29011,810051,3,2019,2021,1
29012,810052,1,2019,2019,1
29013,810053,1,2019,2019,1
29014,810054,1,2019,2019,1
29015,810055,1,2019,2019,1
29016,810056,1,2019,2019,1
29017,810057,1,2019,2019,1
29018,810058,1,2019,2019,1
29019,810060,3,2019,2021,1
29020,810061,1,2019,2019,1
29021,810062,3,2019,2021,1
29022,810063,3,2019,2021,1
29023,810064,1,2019,2019,1
29024,810065,3,2019,2021,1
29025,810066,1,2019,2019,1
29026,810067,1,2019,2019,1
29027,810068,1,2019,2019,1
29028,810069,1,2019,2019,1
29029,810070,3,2019,2021,1
29030,810071,1,2019,2019,1
29031,810072,1,2019,2019,1
29032,810073,1,2019,2019,1
29033,810074,1,2019,2019,1
29034,810076,1,2019,2019,1
29035,810077,3,2019,2021,1
29036,810079,1,2019,2019,1
29037,810080,3,2019,2021,1
29038,810081,3,2019,2021,1
29039,810082,3,2019,2021,1
29040,810083,1,2019,2019,1
29041,810084,1,2019,2019,1
29042,810085,3,2019,2021,1
29043,810087,3,2019,2021,1
29044,810088,3,2019,2021,1
29045,810089,3,2019,2021,1
29046,810090,1,2019,2019,1
29047,810091,1,2019,2019,1
29048,810092,1,2019,2019,1
29049,810093,1,2019,2019,1
29050,810094,3,2019,2021,1
29051,810096,3,2019,2021,1
29052,810097,1,2019,2019,1
29053,810098,1,2019,2019,1
29054,810099,3,2019,2021,1
29055,810100,1,2019,2019,1
29056,810101,3,2019,2021,1
29057,810102,1,2019,2019,1
29058,810103,1,2019,2019,1
29059,810105,3,2019,2021,1
29060,810106,3,2019,2021,1
29061,810108,3,2019,2021,1
29062,810109,1,2019,2019,1
29063,810110,1,2019,2019,1
29064,810111,1,2019,2019,1
29065,810112,1,2019,2019,1
29066,810113,3,2019,2021,1
29067,810114,1,2019,2019,1
29068,810115,3,2019,2021,1
29069,810116,1,2019,2019,1
29070,810117,1,2019,2019,1
29071,810118,1,2019,2019,1
29072,810119,1,2019,2019,1
29073,810120,3,2019,2021,1
29074,810122,3,2019,2021,1
29075,810123,3,2019,2021,1
29076,810125,3,2019,2021,1
29077,810126,1,2019,2019,1
29078,810127,1,2019,2019,1
29079,810128,1,2019,2019,1
29080,810131,1,2019,2019,1
29081,810133,1,2019,2019,1
29082,810134,3,2019,2021,1
29083,810135,1,2019,2019,1
29084,810136,3,2019,2021,1
29085,810137,1,2019,2019,1
29086,810138,3,2019,2021,1
29087,810139,1,2019,2019,1
29088,810140,3,2019,2021,1
29089,810141,1,2019,2019,1
29090,810142,1,2019,2019,1
29091,810143,1,2019,2019,1
29092,810144,3,2019,2021,1
29093,810145,3,2019,2021,1
29094,810146,3,2019,2021,1
29095,810147,1,2019,2019,1
29096,810148,1,2019,2019,1
29097,810149,1,2019,2019,1
29098,810150,3,2019,2021,1
29099,810152,3,2019,2021,1
29100,810153,1,2019,2019,1
29101,810154,3,2019,2021,1
29102,810155,3,2019,2021,1
29103,810156,3,2019,2021,1
29104,810157,3,2019,2021,1
29105,810158,3,2019,2021,1
29106,810159,1,2019,2019,1
29107,810160,1,2019,2019,1
29108,810161,3,2019,2021,1
29109,810162,1,2019,2019,1
29110,810163,1,2019,2019,1
29111,810165,1,2019,2019,1
29112,810166,3,2019,2021,1
29113,810167,1,2019,2019,1
29114,810168,1,2019,2019,1
29115,810170,1,2019,2019,1
29116,810171,3,2019,2021,1
29117,810172,1,2019,2019,1
29118,810173,1,2019,2019,1
29119,810174,1,2019,2019,1
29120,810177,3,2019,2021,1
29121,810178,1,2019,2019,1
29122,810179,3,2019,2021,1
29123,810180,1,2019,2019,1
29124,810181,3,2019,2021,1
29125,810182,3,2019,2021,1
29126,810183,1,2019,2019,1
29127,810186,3,2019,2021,1
29128,810187,3,2019,2021,1
29129,810188,1,2019,2019,1
29130,810189,1,2019,2019,1
29131,810190,3,2019,2021,1
29132,810191,3,2019,2021,1
29133,810192,3,2019,2021,1
29134,810193,1,2019,2019,1
29135,810194,3,2019,2021,1
29136,810196,3,2019,2021,1
29137,810197,1,2019,2019,1
29138,810198,1,2019,2019,1
29139,810199,1,2019,2019,1
29140,810200,1,2019,2019,1
29141,810201,3,2019,2021,1
29142,810202,3,2019,2021,1
29143,810203,1,2019,2019,1
29144,810204,1,2019,2019,1
29145,810205,3,2019,2021,1
29146,810206,3,2019,2021,1
29147,810207,3,2019,2021,1
29148,810208,1,2019,2019,1
